distrito,metodo,desc.viva,vive,educ,religion,prop.muj.alf,prop.muj.mus.rezan
21,4,3,rural,ninguna,musul,0.06,0.41
21,2,1,rural,ninguna,musul,0.06,0.41
21,3,0,rural,sec.incomp,hindu,0.06,0.41
21,3,1,rural,ninguna,musul,0.06,0.41
21,2,0,rural,sec.comp+,hindu,0.06,0.41
21,3,3,rural,ninguna,hindu,0.06,0.41
21,4,0,rural,sec.comp+,hindu,0.06,0.41
22,4,0,rural,ninguna,musul,0.21,0.44
22,4,1,rural,sec.incomp,musul,0.21,0.44
22,2,2,rural,primaria,musul,0.21,0.44
22,4,0,rural,ninguna,musul,0.21,0.44
22,4,3,rural,sec.comp+,musul,0.21,0.44
22,4,0,rural,ninguna,musul,0.21,0.44
22,4,3,rural,sec.comp+,musul,0.21,0.44
22,4,3,rural,primaria,musul,0.21,0.44
22,1,1,rural,primaria,musul,0.21,0.44
22,4,2,rural,sec.incomp,musul,0.21,0.44
22,2,0,rural,sec.incomp,musul,0.21,0.44
22,4,2,rural,sec.incomp,musul,0.21,0.44
22,4,1,rural,ninguna,musul,0.21,0.44
22,4,2,rural,ninguna,musul,0.21,0.44
22,4,3,rural,ninguna,musul,0.21,0.44
22,4,3,rural,ninguna,musul,0.21,0.44
22,4,0,rural,primaria,musul,0.21,0.44
22,4,3,rural,ninguna,musul,0.21,0.44
22,4,3,rural,ninguna,musul,0.21,0.44
22,4,3,rural,primaria,musul,0.21,0.44
22,4,3,rural,sec.incomp,musul,0.21,0.44
22,4,3,rural,primaria,musul,0.21,0.44
22,2,3,rural,ninguna,musul,0.21,0.44
22,2,2,rural,sec.incomp,musul,0.21,0.44
22,2,1,rural,ninguna,musul,0.21,0.44
22,4,0,rural,sec.incomp,musul,0.21,0.44
22,4,1,rural,ninguna,musul,0.21,0.44
23,4,3,rural,ninguna,musul,0.1,0.69
23,4,2,rural,sec.comp+,musul,0.1,0.69
23,4,0,rural,ninguna,musul,0.1,0.69
23,2,3,rural,ninguna,musul,0.1,0.69
23,3,2,rural,ninguna,musul,0.1,0.69
23,4,0,rural,primaria,musul,0.1,0.69
23,4,2,rural,ninguna,musul,0.1,0.69
23,4,1,rural,ninguna,musul,0.1,0.69
23,4,3,rural,ninguna,musul,0.1,0.69
23,4,3,rural,primaria,musul,0.1,0.69
23,4,2,rural,sec.comp+,musul,0.1,0.69
23,4,1,rural,ninguna,musul,0.1,0.69
23,2,3,rural,sec.incomp,musul,0.1,0.69
23,4,0,rural,sec.comp+,musul,0.1,0.69
23,4,3,rural,ninguna,musul,0.1,0.69
23,4,0,rural,ninguna,musul,0.1,0.69
23,4,3,rural,ninguna,musul,0.1,0.69
23,2,3,rural,primaria,musul,0.1,0.69
23,4,0,rural,ninguna,musul,0.1,0.69
23,2,3,rural,ninguna,musul,0.1,0.69
23,3,2,rural,sec.comp+,musul,0.1,0.69
23,4,3,rural,ninguna,musul,0.1,0.69
23,4,0,rural,ninguna,musul,0.1,0.69
23,4,0,rural,ninguna,musul,0.1,0.69
23,4,3,rural,sec.incomp,musul,0.1,0.69
24,3,2,rural,ninguna,musul,0.09,0.61
24,4,1,rural,ninguna,musul,0.09,0.61
24,4,0,rural,ninguna,musul,0.09,0.61
24,4,3,rural,ninguna,musul,0.09,0.61
24,4,1,rural,sec.comp+,musul,0.09,0.61
24,4,3,rural,ninguna,musul,0.09,0.61
24,4,0,rural,ninguna,musul,0.09,0.61
24,4,0,rural,sec.comp+,musul,0.09,0.61
24,4,3,rural,ninguna,musul,0.09,0.61
24,4,1,rural,ninguna,musul,0.09,0.61
24,4,3,rural,ninguna,musul,0.09,0.61
24,4,3,rural,ninguna,musul,0.09,0.61
24,4,0,rural,ninguna,musul,0.09,0.61
24,2,3,rural,ninguna,musul,0.09,0.61
24,4,0,rural,ninguna,musul,0.09,0.61
24,4,1,rural,ninguna,musul,0.09,0.61
24,4,3,rural,ninguna,musul,0.09,0.61
25,4,0,urbana,sec.comp+,musul,0.11,0.24
25,2,2,urbana,primaria,musul,0.11,0.24
25,4,2,urbana,primaria,musul,0.11,0.24
25,4,0,urbana,ninguna,musul,0.11,0.24
25,1,3,urbana,sec.comp+,musul,0.11,0.24
25,4,0,urbana,sec.comp+,musul,0.11,0.24
25,2,1,urbana,sec.comp+,musul,0.11,0.24
25,3,3,urbana,primaria,musul,0.11,0.24
25,1,3,urbana,primaria,musul,0.11,0.24
25,3,1,urbana,ninguna,musul,0.11,0.24
25,4,3,urbana,ninguna,musul,0.11,0.24
25,4,0,urbana,ninguna,musul,0.11,0.24
25,1,3,urbana,ninguna,musul,0.11,0.24
25,2,1,urbana,ninguna,musul,0.11,0.24
25,4,0,urbana,ninguna,musul,0.11,0.24
25,4,0,urbana,ninguna,musul,0.11,0.24
25,3,3,urbana,ninguna,musul,0.11,0.24
25,4,1,urbana,ninguna,musul,0.11,0.24
25,2,3,urbana,ninguna,musul,0.11,0.24
25,4,0,urbana,sec.comp+,musul,0.11,0.24
25,4,0,urbana,sec.incomp,musul,0.11,0.24
25,4,1,urbana,sec.incomp,musul,0.11,0.24
25,2,1,urbana,ninguna,musul,0.11,0.24
25,3,3,rural,ninguna,musul,0.11,0.24
25,4,0,rural,ninguna,musul,0.11,0.24
25,4,1,rural,ninguna,musul,0.11,0.24
25,4,3,rural,ninguna,musul,0.11,0.24
25,3,3,rural,ninguna,musul,0.11,0.24
25,4,0,rural,ninguna,musul,0.11,0.24
25,4,3,rural,ninguna,musul,0.11,0.24
25,4,3,rural,primaria,musul,0.11,0.24
25,4,3,rural,ninguna,musul,0.11,0.24
25,4,2,rural,ninguna,musul,0.11,0.24
25,4,2,rural,ninguna,musul,0.11,0.24
25,2,1,rural,primaria,musul,0.11,0.24
25,1,1,rural,ninguna,musul,0.11,0.24
25,1,2,rural,ninguna,musul,0.11,0.24
25,4,0,rural,ninguna,musul,0.11,0.24
25,4,3,rural,ninguna,musul,0.11,0.24
25,4,3,rural,ninguna,musul,0.11,0.24
25,4,3,rural,ninguna,musul,0.11,0.24
25,4,0,rural,ninguna,musul,0.11,0.24
25,4,1,rural,ninguna,musul,0.11,0.24
25,2,3,rural,ninguna,musul,0.11,0.24
25,1,3,rural,primaria,musul,0.11,0.24
25,4,2,rural,ninguna,musul,0.11,0.24
25,2,3,rural,ninguna,musul,0.11,0.24
25,2,1,rural,ninguna,musul,0.11,0.24
25,3,3,rural,ninguna,musul,0.11,0.24
25,1,3,rural,ninguna,musul,0.11,0.24
25,2,3,rural,primaria,musul,0.11,0.24
25,4,3,rural,ninguna,musul,0.11,0.24
25,1,2,rural,ninguna,musul,0.11,0.24
25,4,0,rural,ninguna,musul,0.11,0.24
25,2,2,rural,ninguna,musul,0.11,0.24
25,4,2,rural,ninguna,musul,0.11,0.24
25,4,1,rural,sec.comp+,musul,0.11,0.24
25,4,0,rural,ninguna,musul,0.11,0.24
25,1,2,rural,ninguna,musul,0.11,0.24
25,1,3,rural,ninguna,musul,0.11,0.24
25,4,2,rural,ninguna,musul,0.11,0.24
25,1,3,rural,ninguna,musul,0.11,0.24
25,1,3,rural,ninguna,musul,0.11,0.24
25,4,0,rural,primaria,musul,0.11,0.24
25,1,3,rural,ninguna,musul,0.11,0.24
25,4,1,rural,ninguna,musul,0.11,0.24
25,4,3,rural,ninguna,musul,0.11,0.24
25,2,1,rural,primaria,musul,0.11,0.24
25,2,3,rural,ninguna,musul,0.11,0.24
25,3,3,rural,ninguna,musul,0.11,0.24
25,3,2,rural,ninguna,musul,0.11,0.24
25,1,1,rural,ninguna,musul,0.11,0.24
25,4,1,rural,ninguna,musul,0.11,0.24
25,4,1,rural,ninguna,musul,0.11,0.24
25,2,0,rural,ninguna,musul,0.11,0.24
25,4,1,rural,ninguna,musul,0.11,0.24
25,3,3,rural,primaria,musul,0.11,0.24
25,4,1,rural,sec.comp+,musul,0.11,0.24
25,4,0,rural,sec.comp+,musul,0.11,0.24
25,4,3,rural,ninguna,musul,0.11,0.24
25,2,1,rural,ninguna,musul,0.11,0.24
25,1,3,rural,primaria,musul,0.11,0.24
25,4,1,rural,ninguna,musul,0.11,0.24
25,3,1,rural,ninguna,musul,0.11,0.24
25,4,2,rural,ninguna,musul,0.11,0.24
25,4,3,rural,ninguna,musul,0.11,0.24
25,4,1,rural,ninguna,musul,0.11,0.24
25,4,0,rural,ninguna,musul,0.11,0.24
25,4,1,rural,ninguna,musul,0.11,0.24
25,4,0,rural,primaria,musul,0.11,0.24
25,4,3,rural,ninguna,hindu,0.11,0.24
25,4,2,rural,ninguna,musul,0.11,0.24
25,2,0,rural,sec.comp+,musul,0.11,0.24
25,2,3,rural,sec.incomp,musul,0.11,0.24
25,1,3,rural,ninguna,musul,0.11,0.24
25,4,0,rural,ninguna,musul,0.11,0.24
25,4,3,rural,ninguna,musul,0.11,0.24
26,4,0,rural,ninguna,musul,0.04,0.1
26,1,3,rural,ninguna,musul,0.04,0.1
26,4,3,rural,primaria,musul,0.04,0.1
26,4,3,rural,ninguna,musul,0.04,0.1
26,4,3,rural,ninguna,musul,0.04,0.1
26,4,1,rural,ninguna,musul,0.04,0.1
26,4,1,rural,ninguna,musul,0.04,0.1
26,4,0,rural,ninguna,musul,0.04,0.1
26,1,2,rural,ninguna,musul,0.04,0.1
26,4,1,rural,ninguna,musul,0.04,0.1
26,4,0,rural,ninguna,musul,0.04,0.1
26,3,2,rural,ninguna,musul,0.04,0.1
26,1,1,rural,ninguna,musul,0.04,0.1
26,4,2,rural,ninguna,musul,0.04,0.1
26,1,2,rural,sec.incomp,musul,0.04,0.1
26,2,2,rural,ninguna,musul,0.04,0.1
26,4,0,rural,ninguna,musul,0.04,0.1
26,2,2,rural,ninguna,musul,0.04,0.1
26,4,1,rural,ninguna,musul,0.04,0.1
27,4,3,urbana,ninguna,musul,0.06,0.38
27,4,0,urbana,ninguna,musul,0.06,0.38
27,4,1,urbana,ninguna,musul,0.06,0.38
27,4,2,urbana,ninguna,musul,0.06,0.38
27,4,2,urbana,sec.incomp,musul,0.06,0.38
27,4,3,urbana,sec.incomp,musul,0.06,0.38
27,2,0,urbana,sec.comp+,musul,0.06,0.38
27,3,3,urbana,sec.comp+,musul,0.06,0.38
27,4,3,rural,ninguna,musul,0.06,0.38
27,4,1,rural,ninguna,musul,0.06,0.38
27,4,3,rural,ninguna,musul,0.06,0.38
27,4,0,rural,ninguna,musul,0.06,0.38
27,4,3,rural,ninguna,musul,0.06,0.38
27,4,3,rural,primaria,musul,0.06,0.38
27,4,3,rural,ninguna,musul,0.06,0.38
27,4,1,rural,ninguna,musul,0.06,0.38
27,4,3,rural,ninguna,musul,0.06,0.38
27,4,3,rural,ninguna,musul,0.06,0.38
27,4,3,rural,ninguna,musul,0.06,0.38
27,4,3,rural,ninguna,musul,0.06,0.38
27,4,2,rural,ninguna,musul,0.06,0.38
27,4,3,rural,ninguna,musul,0.06,0.38
27,2,0,rural,ninguna,musul,0.06,0.38
27,4,3,rural,ninguna,musul,0.06,0.38
27,4,0,rural,ninguna,musul,0.06,0.38
27,4,3,rural,ninguna,musul,0.06,0.38
27,4,0,rural,ninguna,musul,0.06,0.38
27,4,0,rural,ninguna,musul,0.06,0.38
27,4,2,rural,ninguna,musul,0.06,0.38
27,4,0,rural,sec.comp+,musul,0.06,0.38
27,4,0,rural,ninguna,musul,0.06,0.38
27,4,0,rural,ninguna,musul,0.06,0.38
27,3,2,rural,sec.incomp,musul,0.06,0.38
27,1,3,rural,ninguna,hindu,0.06,0.38
27,4,1,rural,sec.comp+,hindu,0.06,0.38
27,4,0,rural,ninguna,hindu,0.06,0.38
27,4,2,rural,primaria,hindu,0.06,0.38
27,4,3,rural,ninguna,hindu,0.06,0.38
27,2,1,rural,ninguna,hindu,0.06,0.38
27,4,1,rural,ninguna,musul,0.06,0.38
27,1,3,rural,sec.incomp,hindu,0.06,0.38
27,1,2,rural,sec.incomp,hindu,0.06,0.38
27,4,1,rural,sec.comp+,musul,0.06,0.38
27,3,0,rural,sec.comp+,musul,0.06,0.38
27,1,3,rural,ninguna,musul,0.06,0.38
27,3,2,rural,sec.comp+,hindu,0.06,0.38
27,1,3,rural,ninguna,hindu,0.06,0.38
27,4,0,rural,primaria,musul,0.06,0.38
27,4,0,rural,ninguna,musul,0.06,0.38
27,2,2,rural,sec.comp+,musul,0.06,0.38
27,4,2,rural,ninguna,musul,0.06,0.38
27,4,2,rural,ninguna,musul,0.06,0.38
27,4,2,rural,primaria,musul,0.06,0.38
27,4,3,rural,ninguna,musul,0.06,0.38
27,4,0,rural,ninguna,musul,0.06,0.38
27,4,1,rural,ninguna,musul,0.06,0.38
27,4,0,rural,ninguna,musul,0.06,0.38
27,4,1,rural,primaria,musul,0.06,0.38
27,4,1,rural,ninguna,musul,0.06,0.38
27,4,0,rural,ninguna,musul,0.06,0.38
27,4,3,rural,primaria,musul,0.06,0.38
27,4,3,rural,ninguna,musul,0.06,0.38
27,4,3,rural,ninguna,musul,0.06,0.38
27,4,3,rural,ninguna,musul,0.06,0.38
27,4,3,rural,ninguna,musul,0.06,0.38
27,4,0,rural,ninguna,musul,0.06,0.38
27,4,3,rural,ninguna,musul,0.06,0.38
28,4,3,urbana,ninguna,musul,0.08,0.38
28,4,3,urbana,sec.comp+,musul,0.08,0.38
28,4,3,urbana,ninguna,musul,0.08,0.38
28,2,3,urbana,primaria,musul,0.08,0.38
28,3,1,rural,ninguna,hindu,0.08,0.38
28,1,2,rural,ninguna,hindu,0.08,0.38
28,4,1,rural,ninguna,hindu,0.08,0.38
28,4,1,rural,ninguna,musul,0.08,0.38
28,4,0,rural,primaria,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,2,3,rural,primaria,musul,0.08,0.38
28,4,0,rural,ninguna,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,3,3,rural,primaria,musul,0.08,0.38
28,3,3,rural,sec.incomp,musul,0.08,0.38
28,2,1,rural,sec.comp+,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,4,0,rural,ninguna,musul,0.08,0.38
28,3,3,rural,sec.incomp,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,2,0,rural,sec.comp+,musul,0.08,0.38
28,4,0,rural,ninguna,musul,0.08,0.38
28,4,0,rural,ninguna,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,3,2,rural,ninguna,musul,0.08,0.38
28,3,0,rural,ninguna,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,4,0,rural,ninguna,musul,0.08,0.38
28,3,1,rural,ninguna,musul,0.08,0.38
28,4,2,rural,ninguna,musul,0.08,0.38
28,1,3,rural,ninguna,musul,0.08,0.38
28,4,0,rural,primaria,musul,0.08,0.38
28,4,0,rural,ninguna,hindu,0.08,0.38
28,4,1,rural,ninguna,musul,0.08,0.38
28,4,0,rural,ninguna,musul,0.08,0.38
28,4,1,rural,ninguna,musul,0.08,0.38
28,3,0,rural,ninguna,musul,0.08,0.38
28,1,0,rural,ninguna,musul,0.08,0.38
28,4,0,rural,ninguna,musul,0.08,0.38
28,3,3,rural,ninguna,musul,0.08,0.38
28,4,1,rural,ninguna,musul,0.08,0.38
28,4,1,rural,sec.comp+,musul,0.08,0.38
28,2,3,rural,ninguna,musul,0.08,0.38
28,1,3,rural,ninguna,musul,0.08,0.38
28,4,0,rural,ninguna,musul,0.08,0.38
28,4,0,rural,ninguna,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,2,3,rural,ninguna,musul,0.08,0.38
28,4,2,rural,sec.comp+,musul,0.08,0.38
28,4,0,rural,ninguna,musul,0.08,0.38
28,2,3,rural,ninguna,musul,0.08,0.38
28,1,2,rural,primaria,musul,0.08,0.38
28,4,1,rural,ninguna,musul,0.08,0.38
28,4,2,rural,ninguna,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,4,0,rural,primaria,musul,0.08,0.38
28,4,0,rural,ninguna,hindu,0.08,0.38
28,4,1,rural,ninguna,hindu,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,2,2,rural,ninguna,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,4,1,rural,ninguna,musul,0.08,0.38
28,4,1,rural,ninguna,musul,0.08,0.38
28,4,2,rural,ninguna,musul,0.08,0.38
28,4,0,rural,primaria,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,4,0,rural,ninguna,musul,0.08,0.38
28,4,0,rural,ninguna,musul,0.08,0.38
28,4,2,rural,ninguna,musul,0.08,0.38
28,4,2,rural,ninguna,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,4,3,rural,ninguna,musul,0.08,0.38
28,4,2,rural,ninguna,musul,0.08,0.38
28,4,0,rural,ninguna,musul,0.08,0.38
28,4,3,rural,primaria,musul,0.08,0.38
28,4,3,rural,sec.incomp,musul,0.08,0.38
28,2,0,rural,ninguna,musul,0.08,0.38
28,4,1,rural,primaria,musul,0.08,0.38
28,4,1,rural,ninguna,musul,0.08,0.38
29,4,3,urbana,primaria,musul,0.1,0.28
29,4,0,urbana,sec.incomp,musul,0.1,0.28
29,2,3,urbana,ninguna,musul,0.1,0.28
29,1,3,urbana,ninguna,musul,0.1,0.28
29,4,0,urbana,primaria,hindu,0.1,0.28
29,2,2,urbana,primaria,hindu,0.1,0.28
29,2,0,urbana,ninguna,musul,0.1,0.28
29,1,1,urbana,ninguna,musul,0.1,0.28
29,4,0,urbana,ninguna,musul,0.1,0.28
29,4,0,rural,primaria,musul,0.1,0.28
29,4,0,rural,ninguna,musul,0.1,0.28
29,4,0,rural,ninguna,musul,0.1,0.28
29,4,0,rural,ninguna,musul,0.1,0.28
29,4,0,rural,ninguna,musul,0.1,0.28
29,4,3,rural,ninguna,musul,0.1,0.28
29,4,3,rural,ninguna,musul,0.1,0.28
29,4,3,rural,ninguna,musul,0.1,0.28
29,4,2,rural,primaria,musul,0.1,0.28
29,4,3,rural,sec.incomp,musul,0.1,0.28
29,4,3,rural,ninguna,musul,0.1,0.28
29,4,0,rural,ninguna,musul,0.1,0.28
29,2,0,rural,primaria,musul,0.1,0.28
29,1,1,rural,ninguna,musul,0.1,0.28
29,1,1,rural,ninguna,musul,0.1,0.28
29,4,3,rural,ninguna,musul,0.1,0.28
29,4,0,rural,ninguna,musul,0.1,0.28
29,4,0,rural,sec.comp+,musul,0.1,0.28
29,2,0,rural,ninguna,musul,0.1,0.28
29,4,0,rural,ninguna,musul,0.1,0.28
29,4,2,rural,ninguna,musul,0.1,0.28
29,1,3,rural,primaria,musul,0.1,0.28
29,4,3,rural,ninguna,musul,0.1,0.28
29,4,2,rural,ninguna,musul,0.1,0.28
29,1,2,rural,ninguna,musul,0.1,0.28
29,4,0,rural,primaria,musul,0.1,0.28
29,4,3,rural,ninguna,musul,0.1,0.28
29,4,0,rural,ninguna,musul,0.1,0.28
29,1,3,rural,ninguna,musul,0.1,0.28
29,4,0,rural,ninguna,musul,0.1,0.28
29,2,1,rural,ninguna,musul,0.1,0.28
29,4,1,rural,sec.incomp,hindu,0.1,0.28
29,4,3,rural,ninguna,musul,0.1,0.28
29,4,0,rural,primaria,musul,0.1,0.28
29,4,1,rural,ninguna,musul,0.1,0.28
29,4,1,rural,ninguna,musul,0.1,0.28
29,4,2,rural,ninguna,musul,0.1,0.28
29,2,3,rural,sec.incomp,musul,0.1,0.28
30,2,1,urbana,primaria,hindu,0.12,0.22
30,1,2,urbana,ninguna,hindu,0.12,0.22
30,1,2,urbana,ninguna,hindu,0.12,0.22
30,1,2,urbana,ninguna,hindu,0.12,0.22
30,2,0,urbana,sec.comp+,musul,0.12,0.22
30,2,1,urbana,sec.comp+,hindu,0.12,0.22
30,1,3,urbana,primaria,hindu,0.12,0.22
30,2,3,urbana,ninguna,hindu,0.12,0.22
30,2,3,urbana,sec.comp+,musul,0.12,0.22
30,2,3,urbana,sec.comp+,musul,0.12,0.22
30,4,1,urbana,sec.comp+,musul,0.12,0.22
30,4,2,urbana,sec.comp+,musul,0.12,0.22
30,4,3,urbana,primaria,musul,0.12,0.22
30,1,3,urbana,ninguna,hindu,0.12,0.22
30,1,3,urbana,sec.comp+,hindu,0.12,0.22
30,3,0,urbana,ninguna,musul,0.12,0.22
30,1,2,urbana,ninguna,hindu,0.12,0.22
30,1,3,urbana,sec.comp+,hindu,0.12,0.22
30,4,0,urbana,sec.incomp,hindu,0.12,0.22
30,2,1,urbana,sec.comp+,hindu,0.12,0.22
30,2,1,urbana,sec.comp+,musul,0.12,0.22
30,4,1,urbana,primaria,hindu,0.12,0.22
30,2,1,urbana,sec.comp+,hindu,0.12,0.22
30,4,0,urbana,sec.comp+,musul,0.12,0.22
30,4,0,urbana,sec.comp+,musul,0.12,0.22
30,2,1,urbana,sec.comp+,musul,0.12,0.22
30,4,0,urbana,ninguna,hindu,0.12,0.22
30,1,3,rural,ninguna,musul,0.12,0.22
30,4,0,rural,sec.comp+,musul,0.12,0.22
30,4,0,rural,ninguna,musul,0.12,0.22
30,1,1,rural,ninguna,musul,0.12,0.22
30,4,0,rural,sec.comp+,musul,0.12,0.22
30,2,0,rural,ninguna,musul,0.12,0.22
30,4,0,rural,ninguna,musul,0.12,0.22
30,2,3,rural,primaria,musul,0.12,0.22
30,1,3,rural,ninguna,musul,0.12,0.22
30,4,0,rural,ninguna,musul,0.12,0.22
30,1,3,rural,ninguna,musul,0.12,0.22
30,1,3,rural,ninguna,musul,0.12,0.22
30,4,0,rural,ninguna,musul,0.12,0.22
30,4,0,rural,ninguna,musul,0.12,0.22
30,3,2,rural,sec.comp+,musul,0.12,0.22
30,1,3,rural,ninguna,musul,0.12,0.22
30,4,0,rural,ninguna,musul,0.12,0.22
30,2,0,rural,ninguna,musul,0.12,0.22
30,4,2,rural,ninguna,musul,0.12,0.22
30,4,1,rural,ninguna,musul,0.12,0.22
30,4,0,rural,ninguna,musul,0.12,0.22
30,4,3,rural,ninguna,musul,0.12,0.22
30,4,3,rural,ninguna,musul,0.12,0.22
30,1,2,rural,ninguna,musul,0.12,0.22
30,4,0,rural,ninguna,musul,0.12,0.22
30,4,3,rural,ninguna,musul,0.12,0.22
30,4,0,rural,ninguna,musul,0.12,0.22
30,1,1,rural,ninguna,musul,0.12,0.22
30,4,1,rural,ninguna,musul,0.12,0.22
30,4,3,rural,ninguna,musul,0.12,0.22
30,4,1,rural,ninguna,musul,0.12,0.22
30,4,0,rural,ninguna,musul,0.12,0.22
30,4,0,rural,ninguna,musul,0.12,0.22
30,1,1,rural,ninguna,musul,0.12,0.22
30,4,0,rural,primaria,musul,0.12,0.22
30,1,1,rural,ninguna,musul,0.12,0.22
30,3,3,rural,ninguna,musul,0.12,0.22
30,4,0,rural,primaria,musul,0.12,0.22
30,4,1,rural,primaria,musul,0.12,0.22
30,1,3,rural,ninguna,musul,0.12,0.22
30,4,1,rural,ninguna,hindu,0.12,0.22
30,4,2,rural,ninguna,musul,0.12,0.22
30,4,1,rural,ninguna,musul,0.12,0.22
30,2,3,rural,ninguna,musul,0.12,0.22
30,3,3,rural,ninguna,musul,0.12,0.22
30,2,3,rural,ninguna,hindu,0.12,0.22
30,4,2,rural,primaria,hindu,0.12,0.22
30,3,3,rural,ninguna,musul,0.12,0.22
30,1,1,rural,ninguna,hindu,0.12,0.22
30,4,0,rural,ninguna,hindu,0.12,0.22
30,4,3,rural,ninguna,hindu,0.12,0.22
30,4,0,rural,ninguna,hindu,0.12,0.22
30,4,0,rural,ninguna,musul,0.12,0.22
30,4,2,rural,sec.incomp,musul,0.12,0.22
30,1,2,rural,ninguna,musul,0.12,0.22
30,2,0,rural,primaria,musul,0.12,0.22
30,4,0,rural,ninguna,musul,0.12,0.22
30,1,1,rural,ninguna,musul,0.12,0.22
30,4,0,rural,primaria,musul,0.12,0.22
30,4,2,rural,ninguna,musul,0.12,0.22
30,1,3,rural,ninguna,musul,0.12,0.22
30,4,0,rural,ninguna,musul,0.12,0.22
30,4,0,rural,sec.incomp,musul,0.12,0.22
30,1,3,rural,ninguna,musul,0.12,0.22
30,4,0,rural,ninguna,musul,0.12,0.22
30,4,0,rural,primaria,musul,0.12,0.22
30,4,3,rural,primaria,musul,0.12,0.22
30,4,3,rural,primaria,musul,0.12,0.22
30,4,3,rural,ninguna,musul,0.12,0.22
30,1,2,rural,sec.comp+,musul,0.12,0.22
30,4,0,rural,ninguna,musul,0.12,0.22
30,4,0,rural,primaria,musul,0.12,0.22
30,2,2,rural,primaria,musul,0.12,0.22
30,4,0,rural,primaria,musul,0.12,0.22
30,4,1,rural,ninguna,musul,0.12,0.22
30,3,3,rural,ninguna,musul,0.12,0.22
31,4,1,urbana,sec.comp+,musul,0.2,0.63
31,4,3,urbana,sec.incomp,musul,0.2,0.63
31,2,0,urbana,sec.comp+,musul,0.2,0.63
31,2,3,urbana,sec.comp+,hindu,0.2,0.63
31,2,3,urbana,sec.incomp,musul,0.2,0.63
31,2,0,urbana,sec.comp+,musul,0.2,0.63
31,4,3,urbana,ninguna,musul,0.2,0.63
31,4,3,urbana,sec.comp+,musul,0.2,0.63
31,4,3,urbana,sec.incomp,musul,0.2,0.63
31,4,3,urbana,ninguna,musul,0.2,0.63
31,4,2,urbana,ninguna,musul,0.2,0.63
31,4,0,urbana,sec.comp+,musul,0.2,0.63
31,3,3,rural,sec.incomp,musul,0.2,0.63
31,1,3,rural,primaria,hindu,0.2,0.63
31,4,3,rural,ninguna,hindu,0.2,0.63
31,3,3,rural,sec.incomp,hindu,0.2,0.63
31,4,3,rural,ninguna,hindu,0.2,0.63
31,3,3,rural,primaria,hindu,0.2,0.63
31,2,2,rural,sec.comp+,hindu,0.2,0.63
31,4,1,rural,ninguna,musul,0.2,0.63
31,2,3,rural,sec.incomp,musul,0.2,0.63
31,4,1,rural,ninguna,musul,0.2,0.63
31,2,1,rural,primaria,musul,0.2,0.63
31,4,0,rural,primaria,musul,0.2,0.63
31,4,0,rural,sec.incomp,musul,0.2,0.63
31,4,3,rural,primaria,musul,0.2,0.63
31,3,3,rural,ninguna,musul,0.2,0.63
31,3,2,rural,sec.incomp,musul,0.2,0.63
31,4,1,rural,ninguna,musul,0.2,0.63
31,1,2,rural,ninguna,musul,0.2,0.63
31,4,0,rural,ninguna,musul,0.2,0.63
31,4,3,rural,ninguna,musul,0.2,0.63
31,3,3,rural,primaria,musul,0.2,0.63
31,4,3,rural,ninguna,musul,0.2,0.63
31,4,0,rural,ninguna,musul,0.2,0.63
31,2,3,rural,ninguna,musul,0.2,0.63
31,4,0,rural,sec.incomp,musul,0.2,0.63
31,2,3,rural,sec.incomp,musul,0.2,0.63
31,2,1,rural,sec.comp+,musul,0.2,0.63
31,4,3,rural,ninguna,musul,0.2,0.63
31,4,3,rural,ninguna,musul,0.2,0.63
31,2,2,rural,ninguna,musul,0.2,0.63
31,4,3,rural,ninguna,musul,0.2,0.63
31,4,0,rural,sec.comp+,musul,0.2,0.63
31,4,0,rural,ninguna,musul,0.2,0.63
31,2,1,rural,ninguna,musul,0.2,0.63
31,4,2,rural,ninguna,musul,0.2,0.63
31,2,3,rural,ninguna,musul,0.2,0.63
31,2,1,rural,sec.comp+,hindu,0.2,0.63
31,2,1,rural,ninguna,musul,0.2,0.63
31,4,3,rural,primaria,musul,0.2,0.63
